Local time,Open,High,Low,Close,Volume
18.08.2025 19:33:00.000 GMT+0200,3332.575,3332.648,3332.175,3332.405,26800
18.08.2025 19:34:00.000 GMT+0200,3332.445,3332.565,3332.255,3332.385,12600
18.08.2025 19:35:00.000 GMT+0200,3332.465,3332.795,3332.399,3332.725,6510
18.08.2025 19:36:00.000 GMT+0200,3332.745,3333.085,3332.745,3332.865,9600
18.08.2025 19:37:00.000 GMT+0200,3332.865,3332.898,3332.575,3332.875,13170
18.08.2025 19:38:00.000 GMT+0200,3332.875,3333.055,3332.875,3332.985,9120
18.08.2025 19:39:00.000 GMT+0200,3333.025,3333.555,3333.025,3333.425,12840
18.08.2025 19:40:00.000 GMT+0200,3333.455,3333.615,3332.905,3333.195,10080
18.08.2025 19:41:00.000 GMT+0200,3333.195,3333.455,3333.055,3333.075,8220
18.08.2025 19:42:00.000 GMT+0200,3333.075,3333.375,3332.995,3333.055,10680
18.08.2025 19:43:00.000 GMT+0200,3333.075,3333.645,3333.075,3333.645,7560
18.08.2025 19:44:00.000 GMT+0200,3333.685,3334.345,3333.665,3334.195,18270
18.08.2025 19:45:00.000 GMT+0200,3334.195,3334.625,3334.125,3334.555,19380
18.08.2025 19:46:00.000 GMT+0200,3334.555,3334.705,3334.175,3334.365,9600
18.08.2025 19:47:00.000 GMT+0200,3334.395,3334.545,3333.965,3334.035,13200
18.08.2025 19:48:00.000 GMT+0200,3334.035,3334.195,3333.865,3334.195,10680
18.08.2025 19:49:00.000 GMT+0200,3334.195,3334.445,3334.185,3334.385,8190
18.08.2025 19:50:00.000 GMT+0200,3334.385,3334.405,3333.775,3333.895,17110
18.08.2025 19:51:00.000 GMT+0200,3333.955,3334.095,3333.349,3333.349,15370
18.08.2025 19:52:00.000 GMT+0200,3333.359,3333.415,3332.995,3333.075,37380
18.08.2025 19:53:00.000 GMT+0200,3333.055,3333.055,3332.748,3332.915,10140
18.08.2025 19:54:00.000 GMT+0200,3332.885,3333.448,3332.855,3333.348,13110
18.08.2025 19:55:00.000 GMT+0200,3333.348,3333.748,3333.175,3333.748,10200
18.08.2025 19:56:00.000 GMT+0200,3333.748,3334.048,3333.475,3334.048,8910
18.08.2025 19:57:00.000 GMT+0200,3334.048,3334.148,3333.445,3333.445,9510
18.08.2025 19:58:00.000 GMT+0200,3333.485,3333.565,3333.405,3333.505,11010
18.08.2025 19:59:00.000 GMT+0200,3333.498,3333.898,3333.498,3333.498,10440
18.08.2025 20:00:00.000 GMT+0200,3333.495,3333.565,3333.275,3333.535,7560
18.08.2025 20:01:00.000 GMT+0200,3333.505,3333.635,3333.245,3333.475,10380
18.08.2025 20:02:00.000 GMT+0200,3333.475,3333.475,3332.725,3332.865,12030
18.08.2025 20:03:00.000 GMT+0200,3332.925,3333.075,3332.775,3332.985,10440
18.08.2025 20:04:00.000 GMT+0200,3332.985,3333.055,3332.965,3332.995,4920
18.08.2025 20:05:00.000 GMT+0200,3333.125,3333.275,3333.055,3333.185,7680
18.08.2025 20:06:00.000 GMT+0200,3333.215,3333.585,3333.185,3333.585,9810
18.08.2025 20:07:00.000 GMT+0200,3333.565,3333.615,3333.275,3333.505,8160
18.08.2025 20:08:00.000 GMT+0200,3333.535,3333.595,3333.365,3333.395,6240
18.08.2025 20:09:00.000 GMT+0200,3333.395,3333.548,3333.248,3333.305,10830
18.08.2025 20:10:00.000 GMT+0200,3333.305,3333.305,3332.795,3332.985,11550
18.08.2025 20:11:00.000 GMT+0200,3332.985,3333.205,3332.925,3333.175,9810
18.08.2025 20:12:00.000 GMT+0200,3333.165,3333.245,3333.035,3333.055,5760
18.08.2025 20:13:00.000 GMT+0200,3333.045,3333.075,3332.755,3332.785,10170
18.08.2025 20:14:00.000 GMT+0200,3332.815,3332.965,3332.475,3332.815,18070
18.08.2025 20:15:00.000 GMT+0200,3332.815,3332.915,3332.745,3332.765,12360
18.08.2025 20:16:00.000 GMT+0200,3332.765,3332.965,3332.735,3332.875,5760
18.08.2025 20:17:00.000 GMT+0200,3332.875,3332.915,3332.565,3332.765,7480
18.08.2025 20:18:00.000 GMT+0200,3332.865,3332.875,3332.405,3332.405,17500
18.08.2025 20:19:00.000 GMT+0200,3332.405,3332.405,3331.935,3331.985,13410
18.08.2025 20:20:00.000 GMT+0200,3332.005,3332.215,3331.915,3331.995,17280
18.08.2025 20:21:00.000 GMT+0200,3331.995,3332.305,3331.995,3332.155,8130
18.08.2025 20:22:00.000 GMT+0200,3332.155,3332.295,3331.875,3332.225,4800
18.08.2025 20:23:00.000 GMT+0200,3332.175,3332.415,3332.085,3332.375,8490
18.08.2025 20:24:00.000 GMT+0200,3332.395,3332.405,3332.025,3332.175,10440
18.08.2025 20:25:00.000 GMT+0200,3332.309,3332.455,3332.309,3332.345,3570
18.08.2025 20:26:00.000 GMT+0200,3332.375,3332.855,3332.375,3332.835,11640
18.08.2025 20:27:00.000 GMT+0200,3332.835,3333.055,3332.665,3332.695,13740
18.08.2025 20:28:00.000 GMT+0200,3332.715,3332.885,3332.655,3332.675,5460
18.08.2025 20:29:00.000 GMT+0200,3332.645,3332.905,3332.265,3332.845,13380
18.08.2025 20:30:00.000 GMT+0200,3332.845,3332.955,3332.779,3332.935,10750
18.08.2025 20:31:00.000 GMT+0200,3332.965,3333.265,3332.935,3333.215,9540
18.08.2025 20:32:00.000 GMT+0200,3333.255,3333.275,3332.925,3332.925,6840
18.08.2025 20:33:00.000 GMT+0200,3332.925,3332.945,3332.248,3332.635,8160
18.08.2025 20:34:00.000 GMT+0200,3332.595,3332.595,3332.255,3332.335,15780
18.08.2025 20:35:00.000 GMT+0200,3332.345,3332.349,3331.895,3331.905,17310
18.08.2025 20:36:00.000 GMT+0200,3331.935,3332.045,3331.905,3331.985,11790
18.08.2025 20:37:00.000 GMT+0200,3331.965,3332.025,3331.895,3331.915,6090
18.08.2025 20:38:00.000 GMT+0200,3331.885,3332.095,3331.875,3332.095,6510
18.08.2025 20:39:00.000 GMT+0200,3332.095,3332.095,3331.608,3331.805,19770
18.08.2025 20:40:00.000 GMT+0200,3331.805,3331.805,3331.335,3331.448,21420
18.08.2025 20:41:00.000 GMT+0200,3331.445,3331.548,3331.295,3331.355,26850
18.08.2025 20:42:00.000 GMT+0200,3331.365,3331.848,3331.365,3331.748,13660
18.08.2025 20:43:00.000 GMT+0200,3331.748,3332.048,3331.555,3332.048,10840
18.08.2025 20:44:00.000 GMT+0200,3331.985,3332.148,3331.735,3331.848,11190
18.08.2025 20:45:00.000 GMT+0200,3331.795,3332.149,3331.789,3332.048,7680
18.08.2025 20:46:00.000 GMT+0200,3332.048,3332.048,3331.609,3331.748,12390
18.08.2025 20:47:00.000 GMT+0200,3331.748,3331.985,3331.645,3331.955,7800
18.08.2025 20:48:00.000 GMT+0200,3331.965,3332.365,3331.855,3331.865,9660
18.08.2025 20:49:00.000 GMT+0200,3331.895,3332.085,3331.705,3331.915,7440
18.08.2025 20:50:00.000 GMT+0200,3331.895,3331.915,3331.625,3331.665,9730
18.08.2025 20:51:00.000 GMT+0200,3331.635,3331.835,3331.635,3331.785,5550
18.08.2025 20:52:00.000 GMT+0200,3331.835,3331.995,3331.745,3331.995,9240
18.08.2025 20:53:00.000 GMT+0200,3332.079,3332.105,3331.685,3331.715,13240
18.08.2025 20:54:00.000 GMT+0200,3331.695,3331.748,3331.385,3331.385,23360
18.08.2025 20:55:00.000 GMT+0200,3331.365,3331.415,3331.315,3331.345,7240
18.08.2025 20:56:00.000 GMT+0200,3331.365,3331.625,3331.335,3331.505,9330
18.08.2025 20:57:00.000 GMT+0200,3331.445,3331.975,3331.445,3331.915,16540
18.08.2025 20:58:00.000 GMT+0200,3331.915,3332.115,3331.815,3331.815,10530
18.08.2025 20:59:00.000 GMT+0200,3331.815,3331.845,3331.665,3331.735,17480
18.08.2025 21:00:00.000 GMT+0200,3331.815,3332.005,3331.425,3331.455,21910
18.08.2025 21:01:00.000 GMT+0200,3331.465,3331.825,3331.445,3331.575,7810
18.08.2025 21:02:00.000 GMT+0200,3331.595,3331.775,3331.345,3331.345,6270
18.08.2025 21:03:00.000 GMT+0200,3331.365,3331.685,3331.345,3331.575,6540
18.08.2025 21:04:00.000 GMT+0200,3331.555,3331.795,3331.555,3331.755,3510
18.08.2025 21:05:00.000 GMT+0200,3331.735,3331.825,3331.575,3331.725,10220
18.08.2025 21:06:00.000 GMT+0200,3331.735,3331.735,3331.608,3331.665,6130
18.08.2025 21:07:00.000 GMT+0200,3331.635,3331.645,3331.305,3331.345,8280
18.08.2025 21:08:00.000 GMT+0200,3331.335,3331.385,3331.175,3331.205,8960
18.08.2025 21:09:00.000 GMT+0200,3331.205,3331.365,3330.405,3330.465,19380
18.08.2025 21:10:00.000 GMT+0200,3330.445,3330.535,3330.125,3330.305,29450
18.08.2025 21:11:00.000 GMT+0200,3330.255,3330.665,3330.085,3330.665,14650
18.08.2025 21:12:00.000 GMT+0200,3330.625,3331.025,3330.625,3330.925,7560
18.08.2025 21:13:00.000 GMT+0200,3330.925,3331.265,3330.925,3331.155,9000
18.08.2025 21:14:00.000 GMT+0200,3331.215,3331.455,3331.085,3331.085,13830
18.08.2025 21:15:00.000 GMT+0200,3331.055,3331.845,3330.995,3331.825,14850
18.08.2025 21:16:00.000 GMT+0200,3331.825,3332.065,3331.575,3331.605,14400
18.08.2025 21:17:00.000 GMT+0200,3331.505,3331.605,3331.125,3331.125,12030
18.08.2025 21:18:00.000 GMT+0200,3331.145,3331.145,3330.365,3330.705,11910
18.08.2025 21:19:00.000 GMT+0200,3330.705,3330.905,3330.515,3330.715,10140
18.08.2025 21:20:00.000 GMT+0200,3330.695,3331.635,3330.645,3331.615,7200
18.08.2025 21:21:00.000 GMT+0200,3331.675,3332.175,3331.605,3331.935,13740
18.08.2025 21:22:00.000 GMT+0200,3331.905,3332.125,3331.795,3332.065,7440
18.08.2025 21:23:00.000 GMT+0200,3332.148,3332.185,3331.835,3331.975,8640
18.08.2025 21:24:00.000 GMT+0200,3331.955,3332.065,3331.795,3331.865,9300
18.08.2025 21:25:00.000 GMT+0200,3331.905,3332.125,3331.715,3331.755,8850
18.08.2025 21:26:00.000 GMT+0200,3331.755,3332.025,3331.655,3331.815,8340
18.08.2025 21:27:00.000 GMT+0200,3331.805,3332.045,3331.755,3332.045,6450
18.08.2025 21:28:00.000 GMT+0200,3332.015,3332.025,3331.785,3331.835,11160
18.08.2025 21:29:00.000 GMT+0200,3331.805,3331.925,3331.615,3331.685,5880
18.08.2025 21:30:00.000 GMT+0200,3331.715,3331.965,3331.715,3331.715,8040
18.08.2025 21:31:00.000 GMT+0200,3331.735,3332.265,3331.735,3332.265,6780
18.08.2025 21:32:00.000 GMT+0200,3332.325,3332.645,3332.195,3332.395,7440
18.08.2025 21:33:00.000 GMT+0200,3332.395,3332.395,3332.055,3332.255,11530
18.08.2025 21:34:00.000 GMT+0200,3332.275,3332.485,3332.135,3332.255,9910
18.08.2025 21:35:00.000 GMT+0200,3332.245,3332.345,3332.125,3332.255,9690
18.08.2025 21:36:00.000 GMT+0200,3332.235,3332.315,3332.135,3332.225,6240
18.08.2025 21:37:00.000 GMT+0200,3332.205,3332.225,3331.975,3332.175,9990
18.08.2025 21:38:00.000 GMT+0200,3332.155,3332.445,3332.075,3332.075,8110
18.08.2025 21:39:00.000 GMT+0200,3332.045,3332.195,3332.025,3332.105,5970
18.08.2025 21:40:00.000 GMT+0200,3332.065,3332.095,3331.835,3331.975,7050
18.08.2025 21:41:00.000 GMT+0200,3332.015,3332.015,3331.315,3331.475,7830
18.08.2025 21:42:00.000 GMT+0200,3331.525,3331.865,3331.525,3331.725,5580
18.08.2025 21:43:00.000 GMT+0200,3331.755,3331.775,3331.535,3331.585,7440
18.08.2025 21:44:00.000 GMT+0200,3331.555,3331.565,3331.145,3331.215,15620
18.08.2025 21:45:00.000 GMT+0200,3331.225,3331.795,3331.225,3331.745,10200
18.08.2025 21:46:00.000 GMT+0200,3331.745,3332.435,3331.745,3332.355,10920
18.08.2025 21:47:00.000 GMT+0200,3332.355,3332.575,3332.215,3332.535,10870
18.08.2025 21:48:00.000 GMT+0200,3332.535,3332.735,3332.395,3332.535,9120
18.08.2025 21:49:00.000 GMT+0200,3332.565,3332.695,3332.335,3332.525,10560
18.08.2025 21:50:00.000 GMT+0200,3332.555,3333.045,3332.555,3332.985,15330
18.08.2025 21:51:00.000 GMT+0200,3332.985,3333.245,3332.785,3332.935,10740
18.08.2025 21:52:00.000 GMT+0200,3332.965,3333.065,3332.845,3332.875,8280
18.08.2025 21:53:00.000 GMT+0200,3332.895,3333.295,3332.875,3333.005,9810
18.08.2025 21:54:00.000 GMT+0200,3333.005,3333.125,3332.935,3332.965,8340
18.08.2025 21:55:00.000 GMT+0200,3332.935,3332.935,3332.445,3332.845,14850
18.08.2025 21:56:00.000 GMT+0200,3332.845,3333.165,3332.635,3333.165,10560
18.08.2025 21:57:00.000 GMT+0200,3333.165,3333.885,3333.165,3333.705,31450
18.08.2025 21:58:00.000 GMT+0200,3333.755,3334.005,3333.645,3333.985,27170
18.08.2025 21:59:00.000 GMT+0200,3333.985,3334.155,3333.355,3333.395,19950
18.08.2025 22:00:00.000 GMT+0200,3333.365,3333.848,3333.145,3333.185,15040
18.08.2025 22:01:00.000 GMT+0200,3333.155,3333.248,3333.045,3333.248,9360
18.08.2025 22:02:00.000 GMT+0200,3333.155,3333.748,3333.155,3333.648,5000
18.08.2025 22:03:00.000 GMT+0200,3333.848,3334.148,3333.835,3334.048,6400
18.08.2025 22:04:00.000 GMT+0200,3334.048,3334.048,3333.748,3333.748,3480
18.08.2025 22:05:00.000 GMT+0200,3333.848,3333.948,3333.235,3333.265,2880
18.08.2025 22:06:00.000 GMT+0200,3333.235,3333.755,3333.215,3333.755,5220
18.08.2025 22:07:00.000 GMT+0200,3333.755,3333.755,3333.325,3333.475,3900
18.08.2025 22:08:00.000 GMT+0200,3333.465,3333.475,3333.125,3333.148,3160
18.08.2025 22:09:00.000 GMT+0200,3333.148,3333.265,3333.135,3333.265,3740
18.08.2025 22:10:00.000 GMT+0200,3333.255,3333.548,3333.255,3333.548,4460
18.08.2025 22:11:00.000 GMT+0200,3333.548,3333.648,3333.165,3333.195,4260
18.08.2025 22:12:00.000 GMT+0200,3333.195,3333.348,3333.165,3333.255,2640
18.08.2025 22:13:00.000 GMT+0200,3333.215,3333.455,3333.165,3333.335,4760
18.08.2025 22:14:00.000 GMT+0200,3333.355,3333.385,3333.165,3333.248,3270
18.08.2025 22:15:00.000 GMT+0200,3333.365,3333.375,3333.198,3333.205,4320
18.08.2025 22:16:00.000 GMT+0200,3333.198,3333.225,3333.115,3333.205,4910
18.08.2025 22:17:00.000 GMT+0200,3333.135,3333.198,3333.105,3333.105,1440
18.08.2025 22:18:00.000 GMT+0200,3333.115,3333.325,3333.055,3333.235,5680
18.08.2025 22:19:00.000 GMT+0200,3333.298,3333.398,3333.215,3333.398,2450
18.08.2025 22:20:00.000 GMT+0200,3333.425,3333.545,3333.305,3333.475,6180
18.08.2025 22:21:00.000 GMT+0200,3333.475,3333.515,3333.245,3333.305,4970
18.08.2025 22:22:00.000 GMT+0200,3333.325,3333.325,3333.198,3333.235,2450
18.08.2025 22:23:00.000 GMT+0200,3333.195,3333.198,3333.105,3333.198,1690
18.08.2025 22:24:00.000 GMT+0200,3333.135,3333.135,3333.065,3333.135,1990
18.08.2025 22:25:00.000 GMT+0200,3333.135,3333.335,3333.135,3333.298,5880
18.08.2025 22:26:00.000 GMT+0200,3333.298,3333.398,3333.198,3333.198,3720
18.08.2025 22:27:00.000 GMT+0200,3333.198,3333.198,3333.098,3333.098,1720
18.08.2025 22:28:00.000 GMT+0200,3333.098,3333.215,3333.098,3333.198,1900
18.08.2025 22:29:00.000 GMT+0200,3333.125,3333.215,3333.085,3333.098,4400
18.08.2025 22:30:00.000 GMT+0200,3333.098,3333.298,3333.025,3333.198,6190
18.08.2025 22:31:00.000 GMT+0200,3333.198,3333.398,3333.008,3333.198,6580
18.08.2025 22:32:00.000 GMT+0200,3333.298,3333.798,3333.298,3333.595,4060
18.08.2025 22:33:00.000 GMT+0200,3333.698,3333.798,3333.598,3333.798,2280
18.08.2025 22:34:00.000 GMT+0200,3333.695,3333.748,3333.445,3333.648,2760
18.08.2025 22:35:00.000 GMT+0200,3333.648,3333.648,3333.255,3333.445,4020
18.08.2025 22:36:00.000 GMT+0200,3333.398,3333.398,3333.255,3333.398,4440
18.08.2025 22:37:00.000 GMT+0200,3333.398,3333.398,3332.695,3332.785,3570
18.08.2025 22:38:00.000 GMT+0200,3332.758,3332.765,3332.645,3332.748,2670
18.08.2025 22:39:00.000 GMT+0200,3332.848,3333.048,3332.848,3332.948,3820
18.08.2025 22:40:00.000 GMT+0200,3332.948,3332.948,3332.948,3332.948,1800
18.08.2025 22:41:00.000 GMT+0200,3332.885,3332.885,3332.748,3332.848,7620
18.08.2025 22:42:00.000 GMT+0200,3332.748,3332.848,3332.575,3332.698,12900
18.08.2025 22:43:00.000 GMT+0200,3332.698,3332.948,3332.535,3332.848,2940
18.08.2025 22:44:00.000 GMT+0200,3332.848,3332.948,3332.698,3332.798,3300
18.08.2025 22:45:00.000 GMT+0200,3332.898,3332.998,3332.535,3332.998,10280
18.08.2025 22:46:00.000 GMT+0200,3332.898,3332.898,3332.598,3332.798,6600
18.08.2025 22:47:00.000 GMT+0200,3332.798,3332.798,3332.625,3332.698,6220
18.08.2025 22:48:00.000 GMT+0200,3332.798,3332.798,3332.685,3332.698,2160
18.08.2025 22:49:00.000 GMT+0200,3332.535,3332.698,3332.485,3332.698,6760
18.08.2025 22:50:00.000 GMT+0200,3332.698,3332.898,3332.685,3332.775,6880
18.08.2025 22:51:00.000 GMT+0200,3332.785,3332.898,3332.785,3332.798,2680
18.08.2025 22:52:00.000 GMT+0200,3332.798,3333.098,3332.798,3333.098,1760
18.08.2025 22:53:00.000 GMT+0200,3333.098,3333.098,3332.995,3332.995,1880
18.08.2025 22:54:00.000 GMT+0200,3332.995,3332.998,3332.655,3332.655,2940
18.08.2025 22:55:00.000 GMT+0200,3332.748,3332.748,3332.445,3332.698,13600
18.08.2025 22:56:00.000 GMT+0200,3332.555,3332.798,3332.435,3332.798,10780
18.08.2025 22:57:00.000 GMT+0200,3332.798,3332.915,3332.498,3332.498,4080
18.08.2025 22:58:00.000 GMT+0200,3332.498,3332.698,3332.498,3332.698,1800
18.08.2025 22:59:00.000 GMT+0200,3332.698,3332.698,3331.815,3331.815,9400
18.08.2025 23:00:00.000 GMT+0200,3331.815,3331.815,3331.815,3331.815,0
18.08.2025 23:01:00.000 GMT+0200,3331.815,3331.815,3331.815,3331.815,0
18.08.2025 23:02:00.000 GMT+0200,3331.815,3331.815,3331.815,3331.815,0
18.08.2025 23:03:00.000 GMT+0200,3331.815,3331.815,3331.815,3331.815,0
18.08.2025 23:04:00.000 GMT+0200,3331.815,3331.815,3331.815,3331.815,0
18.08.2025 23:05:00.000 GMT+0200,3331.815,3331.815,3331.815,3331.815,0
18.08.2025 23:06:00.000 GMT+0200,3331.815,3331.815,3331.815,3331.815,0
18.08.2025 23:07:00.000 GMT+0200,3331.815,3331.815,3331.815,3331.815,0
18.08.2025 23:08:00.000 GMT+0200,3331.815,3331.815,3331.815,3331.815,0
18.08.2025 23:09:00.000 GMT+0200,3331.815,3331.815,3331.815,3331.815,0
18.08.2025 23:10:00.000 GMT+0200,3331.815,3331.815,3331.815,3331.815,0
18.08.2025 23:11:00.000 GMT+0200,3331.815,3331.815,3331.815,3331.815,0
18.08.2025 23:12:00.000 GMT+0200,3331.815,3331.815,3331.815,3331.815,0
18.08.2025 23:13:00.000 GMT+0200,3331.815,3331.815,3331.815,3331.815,0
18.08.2025 23:14:00.000 GMT+0200,3331.815,3331.815,3331.815,3331.815,0
18.08.2025 23:15:00.000 GMT+0200,3331.815,3331.815,3331.815,3331.815,0
18.08.2025 23:16:00.000 GMT+0200,3331.815,3331.815,3331.815,3331.815,0
18.08.2025 23:17:00.000 GMT+0200,3331.815,3331.815,3331.815,3331.815,0
18.08.2025 23:18:00.000 GMT+0200,3331.815,3331.815,3331.815,3331.815,0
18.08.2025 23:19:00.000 GMT+0200,3331.815,3331.815,3331.815,3331.815,0
18.08.2025 23:20:00.000 GMT+0200,3331.815,3331.815,3331.815,3331.815,0
18.08.2025 23:21:00.000 GMT+0200,3331.815,3331.815,3331.815,3331.815,0
18.08.2025 23:22:00.000 GMT+0200,3331.815,3331.815,3331.815,3331.815,0
18.08.2025 23:23:00.000 GMT+0200,3331.815,3331.815,3331.815,3331.815,0
18.08.2025 23:24:00.000 GMT+0200,3331.815,3331.815,3331.815,3331.815,0
18.08.2025 23:25:00.000 GMT+0200,3331.815,3331.815,3331.815,3331.815,0
18.08.2025 23:26:00.000 GMT+0200,3331.815,3331.815,3331.815,3331.815,0
18.08.2025 23:27:00.000 GMT+0200,3331.815,3331.815,3331.815,3331.815,0
18.08.2025 23:28:00.000 GMT+0200,3331.815,3331.815,3331.815,3331.815,0
18.08.2025 23:29:00.000 GMT+0200,3331.815,3331.815,3331.815,3331.815,0
18.08.2025 23:30:00.000 GMT+0200,3331.815,3331.815,3331.815,3331.815,0
18.08.2025 23:31:00.000 GMT+0200,3331.815,3331.815,3331.815,3331.815,0
18.08.2025 23:32:00.000 GMT+0200,3331.815,3331.815,3331.815,3331.815,0
18.08.2025 23:33:00.000 GMT+0200,3331.815,3331.815,3331.815,3331.815,0
18.08.2025 23:34:00.000 GMT+0200,3331.815,3331.815,3331.815,3331.815,0
18.08.2025 23:35:00.000 GMT+0200,3331.815,3331.815,3331.815,3331.815,0
18.08.2025 23:36:00.000 GMT+0200,3331.815,3331.815,3331.815,3331.815,0
18.08.2025 23:37:00.000 GMT+0200,3331.815,3331.815,3331.815,3331.815,0
18.08.2025 23:38:00.000 GMT+0200,3331.815,3331.815,3331.815,3331.815,0
18.08.2025 23:39:00.000 GMT+0200,3331.815,3331.815,3331.815,3331.815,0
18.08.2025 23:40:00.000 GMT+0200,3331.815,3331.815,3331.815,3331.815,0
18.08.2025 23:41:00.000 GMT+0200,3331.815,3331.815,3331.815,3331.815,0
18.08.2025 23:42:00.000 GMT+0200,3331.815,3331.815,3331.815,3331.815,0
18.08.2025 23:43:00.000 GMT+0200,3331.815,3331.815,3331.815,3331.815,0
18.08.2025 23:44:00.000 GMT+0200,3331.815,3331.815,3331.815,3331.815,0
18.08.2025 23:45:00.000 GMT+0200,3331.815,3331.815,3331.815,3331.815,0
18.08.2025 23:46:00.000 GMT+0200,3331.815,3331.815,3331.815,3331.815,0
18.08.2025 23:47:00.000 GMT+0200,3331.815,3331.815,3331.815,3331.815,0
18.08.2025 23:48:00.000 GMT+0200,3331.815,3331.815,3331.815,3331.815,0
18.08.2025 23:49:00.000 GMT+0200,3331.815,3331.815,3331.815,3331.815,0
18.08.2025 23:50:00.000 GMT+0200,3331.815,3331.815,3331.815,3331.815,0
18.08.2025 23:51:00.000 GMT+0200,3331.815,3331.815,3331.815,3331.815,0
18.08.2025 23:52:00.000 GMT+0200,3331.815,3331.815,3331.815,3331.815,0
18.08.2025 23:53:00.000 GMT+0200,3331.815,3331.815,3331.815,3331.815,0
18.08.2025 23:54:00.000 GMT+0200,3331.815,3331.815,3331.815,3331.815,0
18.08.2025 23:55:00.000 GMT+0200,3331.815,3331.815,3331.815,3331.815,0
18.08.2025 23:56:00.000 GMT+0200,3331.815,3331.815,3331.815,3331.815,0
18.08.2025 23:57:00.000 GMT+0200,3331.815,3331.815,3331.815,3331.815,0
18.08.2025 23:58:00.000 GMT+0200,3331.815,3331.815,3331.815,3331.815,0
18.08.2025 23:59:00.000 GMT+0200,3331.815,3331.815,3331.815,3331.815,0
19.08.2025 00:00:00.000 GMT+0200,3333.098,3334.048,3332.925,3333.848,30610
19.08.2025 00:01:00.000 GMT+0200,3333.848,3333.848,3333.348,3333.548,7290
19.08.2025 00:02:00.000 GMT+0200,3333.648,3333.648,3333.225,3333.348,3960
19.08.2025 00:03:00.000 GMT+0200,3333.348,3333.648,3333.348,3333.448,4770
19.08.2025 00:04:00.000 GMT+0200,3333.648,3333.948,3333.078,3333.078,13980
19.08.2025 00:05:00.000 GMT+0200,3333.078,3333.948,3332.648,3333.948,15960
19.08.2025 00:06:00.000 GMT+0200,3333.848,3333.948,3332.948,3333.348,8820
19.08.2025 00:07:00.000 GMT+0200,3333.448,3333.948,3333.448,3333.948,3300
19.08.2025 00:08:00.000 GMT+0200,3333.748,3334.048,3333.348,3333.848,11820
19.08.2025 00:09:00.000 GMT+0200,3333.848,3333.848,3333.125,3333.248,7020
19.08.2025 00:10:00.000 GMT+0200,3333.248,3333.348,3333.048,3333.348,2520
19.08.2025 00:11:00.000 GMT+0200,3333.348,3333.548,3332.848,3332.848,2640
19.08.2025 00:12:00.000 GMT+0200,3332.848,3332.948,3332.648,3332.948,3120
19.08.2025 00:13:00.000 GMT+0200,3332.948,3332.948,3332.848,3332.948,3180
19.08.2025 00:14:00.000 GMT+0200,3332.948,3332.948,3332.645,3332.848,3780
19.08.2025 00:15:00.000 GMT+0200,3332.748,3332.848,3332.748,3332.848,1740
19.08.2025 00:16:00.000 GMT+0200,3332.948,3333.148,3332.848,3333.148,4260
19.08.2025 00:17:00.000 GMT+0200,3333.105,3333.148,3332.948,3333.035,3660
19.08.2025 00:18:00.000 GMT+0200,3333.095,3333.185,3333.025,3333.085,1920
19.08.2025 00:19:00.000 GMT+0200,3333.125,3333.225,3332.985,3333.205,1920
